date,Automotive products,Basic metals,Business supplies,Chemical,Chemical materials,Chemical products,Clothing,Commercial energy products,Construction supplies,Consumer energy products,Consumer goods,Consumer parts,Durable consumer goods,Durable goods materials,Durable manufacturing,ENS,Electric and gas utilities,Energy materials,Equipment parts,"Equipment, total","Food, beverage, and tobacco",Foods and tobacco,Industrial equipment,Information processing and related equipment,Manufacturing,Materials,Mining,Motor vehicles and parts,Nondurable consumer goods,Nondurable goods materials,Nondurable manufacturing,Nonindustrial supplies,Oil and gas well drilling and manufactured homes,Paper materials,Paper products,Textile materials,Total index,Transit equipment,Non-energy materials
2009-12-01,0.32248538135593213,0.08580441674433763,-0.21085949618657981,0.32244080571048717,0.6596441963464023,-0.36603279748706624,-0.051330659306360514,-0.0014346677278153596,-0.49827459538682034,-0.07227130912204764,-0.6156480158152421,0.015970381196604034,-0.038426178278433185,-0.555563861064821,-1.6873867444876154,-1.8908259107276209,0.09737295578044788,-0.22532311315949208,-0.11807795628403027,-1.1406739702209,0.19365314445514262,0.05712936571732016,-0.45178582644833,-0.12764687050706658,-1.969094966142369,-0.1559673095467673,-0.7719561520160592,0.5449682661108252,-0.5698370566541863,0.7529252598812701,0.15386719821253622,-0.7501519405067211,-0.21162709991691034,0.031141983448731564,-0.10748910331775278,0.02177116690161738,-2.704223119324234,-0.012939708998015264,0.06935580361272478
2010-01-01,1.475922117428603,0.33471806102737306,0.017816014177442233,0.49063770804071366,0.6903895248727937,-0.33104582333210264,-0.032235030373712024,-0.058225389115026976,-0.2666484370033447,-0.0077416332143458765,0.25927157660235356,0.661976311785404,0.8118864204046223,0.7606907689934774,1.2372828622021463,-0.6124082868911565,0.16202420214358526,-0.12154928064321471,0.16951936838412934,-0.3459810143662872,0.1617738980303725,0.05928071181630162,-0.28912387725208555,-0.04019469088385041,1.2775738052935253,1.2590938796121032,-0.4690276641744645,3.1056525422022694,-0.436237330597801,0.7325124167383871,0.42241526948924485,-0.26642727252486925,-0.16119122417655352,0.018232765563940947,-0.10387125705088227,0.0109974498688242,0.87230439200634,0.3450874131911863,1.380643160255318
2010-02-01,0.8911532613310336,0.42946091992940416,0.13826022697668142,0.3506846908479447,0.6271872198992179,-0.3647571443104539,-0.024691691038019294,0.013551876839540684,-0.19278141632323426,0.14338346762484755,-0.005365458587807422,0.5881974328152108,0.5657987775355537,1.0431574572663866,1.4406701169150224,-0.2289776144713176,0.6595452679944419,0.4888666204817426,0.2642534430488132,-0.15993717497838109,-0.052448899117354855,-0.10749871228557567,-0.1952975504962729,-0.013557908262804416,1.3205601402838802,2.1815341824915495,-0.05436833339108233,1.8214550293746776,-0.5000872452160119,0.685645545291646,0.2545999847272438,-0.06904043949293649,-0.07479423508760824,0.000489031513242201,-0.1163919019429817,0.05107875316071111,1.8708182344855606,0.11304068868317281,1.6926675620098068
2010-03-01,0.814183898406481,0.6566918476827013,0.2888317109803806,0.49055464562670625,0.7948357704510023,-0.3075580463373721,-0.02039653380250363,-0.01621190586279936,0.008988070091929107,0.05922879544169349,0.2611150742172715,0.7646201861712276,0.6598139042502775,1.9906036474168345,3.1298679115808334,0.7644062111612265,0.11541377830857384,0.463592417802297,0.518359259209615,0.4699683552948861,0.02874752676233082,0.006572392297869009,0.04279996421382243,0.02471976724397157,3.6961759962783036,3.2777926107296236,0.4178401284612864,1.89115918791821,-0.32174765158797336,0.8926064988413156,0.8898276226769707,0.2944378558663404,0.05226447476328931,0.08777922568248042,-0.05563160081275652,0.05599030747879126,4.200672107537207,0.16497726428976595,2.8142001929273266
2010-04-01,0.7610007353747014,0.6665520384743046,0.41301422141543814,0.4858986496077329,0.6428600371851008,-0.21833565164801885,-0.009103547260803837,-0.012702168831547133,0.21232699926739215,-0.16887214503284828,0.11538800785160362,0.7991016080518276,0.6751528826916579,2.58484260969977,4.209537129224185,1.5476950713319244,-0.15933056945000412,0.5739213281014505,0.7570612392327406,0.9232687653831804,-0.02562354810883441,-0.04050263345046042,0.28694802567647226,0.05102884812802618,4.899323685439239,3.9305181727031027,0.7524348049844795,1.7970044521254647,-0.4733659055720145,0.8502018714913573,1.064140402833332,0.6244263059487442,0.1344154019275578,0.13320889721832432,-0.051986558604637106,0.055488592162554404,5.4282103558062955,0.19309148522146066,3.3565968446016523
2010-05-01,1.3773696931747026,0.8005726015255402,0.5418999801098023,0.5572529755881322,0.649919247293574,-0.17279756229817278,-0.006797968312480079,0.021375883168517407,0.2424208936309827,0.048911599717785324,0.9431308307885078,1.2030938586716124,1.2269385706501548,3.3772287304220407,6.061795736904906,2.2053025468712786,0.41334678279350856,0.9335001958937628,0.9266324790575262,1.42149894537533,0.01633690016349574,0.0633650453441119,0.5268302841426205,0.045415589785021825,6.735429004259229,4.965698565614838,0.7917374046382026,3.401612230298917,-0.10133503777320668,0.762777193364715,1.1757545331780146,0.7838036014959489,0.1551391528548267,0.08521759395489033,-0.050664396949844474,0.07264190403327052,7.942609605426321,0.4588430780789729,4.032198369721075
2010-06-01,1.3514436431958488,0.868689883546098,0.5226304417685261,0.5018523350608781,0.720936148691913,-0.2666559708470184,0.012179202879333231,0.05755990110441859,0.24343479094932452,0.2094233901810324,0.9865540957022181,1.437158977425075,1.2062095961957082,3.693589014010813,6.505163918312854,2.3043239128276487,0.7344365661218099,1.094697522136359,1.0293612330743904,1.5384408899333457,0.008897628505797414,0.038857992340890456,0.5297500359308466,0.06070818073991451,6.893991687788414,5.481105248196243,0.880938114855285,3.564593683935438,-0.0497569560689624,0.7896162148553474,0.9682479186229077,0.7658830228943029,0.1380654517473778,0.04686640616433584,-0.03508550576322299,0.0557977247306483,8.551328146848402,0.4973657960466578,4.3864077260598835
2010-07-01,0.8153741858041796,0.6316247685971225,0.5278414817847866,0.4199711742312213,0.6246186434387941,-0.2462470124541651,7.371037501013191e-05,0.0703484799184083,0.20758878470499706,0.2717698548905222,0.8163569349055999,0.903281781614834,0.8504589467134975,3.1392143052719956,5.5123210713908435,2.2454288571041108,0.7801020977913329,1.0785032585811,1.0232966616143002,1.510126199409108,0.03990698150811365,0.06818250261037828,0.5720459384245612,0.08042922754410438,6.093387578822648,4.8805487448847815,0.8192108589279611,2.0660069843637623,0.05020908560992018,0.7099447658358746,0.9895934836937654,0.7353026576950026,0.1300277546409426,0.04945172868701173,-0.0313937663301433,0.09485604740819605,7.747013804699288,0.41854919489361697,3.8020454863036814
2010-08-01,0.47682557645616835,0.4102390075731887,0.4476519497475894,0.34872146797136316,0.5795122689966471,-0.26996158868422127,0.011403990088220779,0.061112806816410695,0.20375691515757485,0.2814578202685468,0.48289411448452796,0.6420760812283308,0.5549133785280188,2.8515450923161145,4.846762714075634,2.0383705121706566,0.6889598253316181,1.1244966267855605,1.0883477578352607,1.3872998962605665,0.078863999247065,0.052041646470839226,0.5532073099364874,0.07828983718347049,5.299985979515101,4.648856027682515,0.9075504861443161,1.383734956540813,-0.03700459205776201,0.6805867328974359,0.8408336093116123,0.6510706159100902,0.15236410930933053,0.02731122169349331,-0.06789628848587088,0.07778222062578262,6.968742858593813,0.36032935035210956,3.5243594008969548
2010-09-01,0.21448365640932698,0.4100156459050884,0.4073840655879997,0.3639438961137319,0.5446284858170192,-0.21571224420301613,0.006643541174167749,0.06717148104454287,0.21743230385635087,0.1573981793008039,0.13949336269826365,0.46608706123506577,0.2866093848148004,2.4919469554379865,4.156685388590839,1.907179650823915,0.5678166099047708,1.326096764023845,0.983576542665295,1.2819833514377887,0.06535304689533339,0.023415668819328144,0.6714830789504225,0.07093832935390326,4.530908571415753,4.5201438544929555,1.233258493877961,0.8091813052025449,-0.1338723097062343,0.6704684013056496,0.7382831836354854,0.6251962993861261,0.14438306135537662,0.02662094271899398,-0.0803556864442822,0.07938721289402823,6.346682104150392,0.23015845188111386,3.1940470904691107
2010-10-01,0.3262867586488819,0.3772866914904201,0.26971864105233406,0.1913227455750762,0.3773434306923239,-0.18691264587155967,0.013856575920537474,0.0011904064519610395,0.2878955395399351,-0.15700181669902463,0.04374221335264721,0.4814248802245057,0.38590971948474667,2.573825823476492,4.307258742066439,1.7863089312149376,-0.02076448026967957,1.1171781862535266,1.0415492092962657,1.2299162188751551,0.09087218660728787,0.08451413486228587,0.6611202230494116,0.09426945254702986,4.4820718411536165,4.1433686345639975,1.3582118491424306,0.8826893088191405,-0.3253646925133695,0.4633356355779626,0.5687126202031945,0.5563927123397825,0.13891701664356687,0.020412007571276192,-0.08189961873349927,0.033971895382628334,5.760258506490601,0.17521227320628227,3.026190448310471
2010-11-01,0.12896054648956334,0.19141756693207093,0.3446068915191065,0.10946243323442034,0.2546404336982936,-0.16021619762807443,0.010962103266436554,0.1200266180990325,0.23476315752571866,0.13831532139921351,0.06570792925830421,0.3815477856059931,0.21161727092204263,2.257952864748567,3.868898975916153,1.7814201083267864,0.41694149385762636,1.271180528477963,1.101021897537307,1.2009082521388055,-0.05456891068631409,-0.021156979543539713,0.8131638213152491,0.07511128449639076,3.7829891814369687,3.707275145229267,1.2544052856005556,0.48140742669303177,-0.14599854399397344,0.2303439980609219,0.2701752144090128,0.5805118561879808,0.12254487632691204,-0.018892959537572362,-0.07592736609032105,0.007933991389268128,5.39500875348351,0.07923694003292314,2.436094616751304
2010-12-01,0.10867791051785482,0.31593373724483215,0.2892342704845612,0.30633329488658084,0.4139242737670456,-0.08047293753610059,0.00969908182474317,0.03761043657392471,0.258612703153695,0.2796958115839143,0.3771382132419117,0.30372556407525114,0.2034288037072685,2.3406058491181847,3.8670955941938456,1.6074503649699123,0.42267090152593306,1.3256313591367108,1.1943186687135985,1.055596200038882,0.010050129897263964,0.038002811384985125,0.7440168229369291,0.060971167031651216,4.174049441213737,4.158070663529473,1.5192148808733392,0.37173851920342976,0.16326203407829548,0.4794313088998834,0.6408642661091908,0.5518541649310302,0.11324822644070501,0.015802989651207446,-0.05798311840204274,0.027112506978846367,5.996200467756596,0.014308850137025554,2.8324393043927616
2011-01-01,0.12281316853229408,0.2716827416561714,0.18953117132359573,0.10884481497219534,0.27268376242328984,-0.08978596949855353,-0.001213298503918309,0.04013052317780814,0.16229122672293372,0.16814374355632913,0.20808218031706538,0.2827437629199203,0.1891027373627233,2.0594538645983818,3.3746017269541557,1.2660573074007495,0.1413987433257614,0.8966646575596925,1.0542366065846256,0.9094002710797982,-0.03556918338822757,0.0018023200681286675,0.720657965132921,0.02224015709579212,3.431986794646965,3.2763336296451993,1.1502031401497612,0.3845627001375393,0.008844015629348206,0.3347493206051038,0.3422825311667391,0.3566570363209513,0.0888506493506493,0.03159031947216789,-0.05503269490883518,0.008675640864876455,4.632504538708293,0.01783992568195249,2.379668972085507
2011-02-01,0.3364188363815481,0.21130711364856292,0.1873829832225907,0.1781251671999026,0.15295389592291778,0.05010903185635128,0.0022517257248044135,-0.01562671148332714,0.1336151100425377,-0.035688448500757794,0.3803690353427915,0.37909228577964466,0.4115560496715177,2.0262013741122518,3.6527502251348243,1.2323207228846067,-0.18946727713178305,0.11656080736003824,1.0274309230745748,0.9058438968264493,-0.04580576510844012,-0.006068044401635665,0.6999020742629073,0.009720011162525771,3.6120904723664693,2.2565918359240547,0.469119529346875,0.8205677617410267,-0.03085764248704543,0.1605770090308888,0.2152602440155936,0.3264768260581575,0.0638208345664397,0.007090593885096093,-0.05421878518703867,0.016609193922452182,3.827364378514675,0.09513193759573454,2.1400310285640165
2011-03-01,0.3760071640374121,0.18875757575757612,0.2086957035327113,0.23243075084090914,0.23917304209580395,0.010152201477926523,-0.006324083914053428,0.06761949718158856,0.09987497414524991,0.005572149031738998,0.3637314437585095,0.3945261942204242,0.43492814233814525,1.8618188878698463,3.124594019736157,0.9029899891460847,0.1278083844933491,0.8938725045937317,0.960937504701718,0.5910518155243866,-0.03341840687445368,-0.02056943787115744,0.5865944738735865,-0.013762896570986193,3.1320162226832995,2.9895540690790243,0.9641802153099169,0.8685671711350463,-0.06624732092825383,0.2512146548363587,0.22661300218837402,0.3119381736216982,0.0527068076737286,-0.002903022770306362,-0.051595737722873694,-0.00815025129567529,4.193025357503588,0.04185536087646752,2.0956815644852926
2011-04-01,0.18049333945663448,0.19791087426807813,0.13093990935334823,0.0691942819002012,0.05247837803582108,0.04512622106260285,-0.004141711895884003,0.024085145498070646,-0.006022624360296397,0.23150657391248275,0.5565306870931088,0.19025972748671136,0.18728479915637472,1.4487427134148554,2.1625053648093893,0.5158675478185208,0.4056074121254336,1.0040562586854536,0.8591020729282722,0.3924432107537967,0.15547371063878784,0.14195824867222864,0.43065295031477674,-0.037682999279085555,2.127951205379011,2.4753103265173317,1.0054987852015471,0.39160235734905524,0.35208976958345134,0.056490409609298464,0.09616919334982041,0.12342433706472412,0.07475006385588027,-0.011805874514802217,-0.03266968382044364,-0.0014959013846206446,3.505332834432129,0.028086524042818174,1.4712540678318782
2011-05-01,0.06664326409285547,0.21728136550308072,0.04511116148677018,-0.11245210893482561,-0.08528178097698273,0.08323359541991104,-0.0011858550480314807,0.05246803994143999,0.02957612505866876,0.11380841108367673,0.13111036030084658,0.046368027629473854,0.056735499782560136,1.2443932764108008,1.5992487061927527,0.39602644011762034,-0.06440055617352677,0.6724183372139684,0.8227423854368621,0.32156561200455713,-0.05079538458950728,-0.06296236294895996,0.39874038176714444,-0.03432606432665875,1.187243287695707,1.7610689721824015,1.243726899985788,0.12448573113583061,0.07041513685267814,-0.11219604161712253,-0.25980444092417054,0.0744608281130632,0.12044293629998704,-0.025130583660598678,-0.03715002221235008,-0.009238864092552888,2.248891889831528,-0.028025983275864974,1.0886506349684333
2011-06-01,0.09322069150804953,0.09004326026447194,0.022320544941582005,-0.10870288735108873,-0.16274689890279923,0.13896933408797152,-0.003210736369970372,0.033860953204119686,0.052806233223051266,0.02243666679572613,0.19614338419213528,0.1200238077649616,0.08156055376274797,1.2063009245563,1.6040650887900867,0.3904051661571962,-0.1468943834776089,0.8551726069416191,0.8208974894772005,0.3155277985576083,-0.013243440488372173,-0.004707169561819007,0.4056480388732165,-0.0446812590968548,1.3249808581335525,1.8123058726331602,1.3242258783492,0.153488763540275,0.10287446598750943,-0.1982413379387712,-0.11834061122274071,0.07487736759958791,0.19530391260668492,-0.01816581600077398,-0.049480403505870574,-0.011148660615452692,2.3688810428642126,-0.02793088560082112,0.9571332656915411
2011-07-01,-0.00921853145277876,0.15235044780122406,0.06828448978884337,-0.08127054688003386,-0.1574724352983807,0.18037921153355527,-0.0009163676405814126,0.024956602919119813,0.10961491809864246,0.032186325883259086,0.20521501509049667,0.07641592406153769,-0.033303444104560355,1.12754751164059,1.4362253587211202,0.5317370995384267,0.10781804520140209,0.8606861438790823,0.7036378183589623,0.35405149024204446,0.09349738916717061,0.09452471847048556,0.41515166889114574,-0.019395297866805366,1.3882407064527142,1.7794101300945442,1.083610272613174,0.009243565005876399,0.2552565623182762,-0.1593302414706957,0.08686955843989387,0.17768560929638225,0.2355236151709363,0.002230011165590556,-0.04511062536509889,-0.024232953452788104,2.484132372991299,-0.05488579094913895,0.9187239862154619
2011-08-01,0.1600467126701945,0.09814413010848705,0.12725333763552382,-0.08725277021639345,-0.22907778104321108,0.2039637927534758,-0.0096604562655887,0.07227578034079296,0.07945095674925032,0.08876475138412628,0.42446787556726706,0.19028825566925298,0.17983342516047854,1.1014091822717134,1.8240935456159075,0.6983982661210429,0.06780475113122149,0.9524085325128642,0.7048754140561841,0.49231595441052817,-0.05427892167156532,-0.015421349075394176,0.3847307515880805,0.0028721043018781803,1.6542275085972957,1.6918172323919303,1.1455644391985556,0.3096789937896172,0.23958521761773,-0.3029141728566394,-0.06494020930927949,0.20608231171051475,0.25134625572515695,-0.012146401189400462,-0.022062739974917166,-0.036611943684914744,2.7992943499441703,0.00503023564267781,0.7394086998790661
2011-09-01,0.13518098221544256,0.12995176845840256,0.15442866330739613,-0.0317578090031921,-0.18423082926552345,0.16521663499550415,-0.0073652246732926465,0.06853808924351158,0.08467233637703606,0.07168942288346764,0.3568978686571867,0.19390578051064475,0.17513354873310627,1.1390150211954881,1.838795543267363,0.7898914479801529,-0.10999590745763126,0.44119946284493555,0.6959254013291092,0.5514097332564014,-0.10300444748060303,-0.034020263095422505,0.3532456210305511,0.03073481236903929,1.7815507484441742,1.2714020232599632,0.7775195104784455,0.25357041237866745,0.1794962701749634,-0.2630341787578663,0.02996829782135677,0.2384817147237515,0.2734105423699014,0.00045806348188495244,-0.008184965959601744,-0.032033544933400805,2.4123837996766095,0.025232128707754927,0.8302025604150276
