date,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SL,RXI_N.B.SZ,RXI_N.B.TA,RXI_N.B.TH,RXI_N.B.VES
2019-12-18,0.6854,1.1113,0.6578,1.3078,4.0624,1.3117,7.0029,6.724,7.7867,70.97,109.58,1168.02,4.1378,18.958,9.0203,9.4203,14.302,1.3552,181.1,0.9819,30.15,30.2,46828.9004
2019-12-19,0.6887,1.1128,0.6607,1.3034,4.058,1.3122,7.0097,6.7148,7.7955,71.11,109.23,1165.04,4.14,18.941,8.9619,9.4211,14.215,1.3546,181.4,0.9777,30.16,30.19,47823.0011
2019-12-20,0.6902,1.1076,0.6607,1.3036,4.0859,1.317,7.0063,6.7443,7.7969,71.07,109.45,1160.3,4.1385,18.914,8.9673,9.4111,14.232,1.355,181.0,0.9824,30.14,30.19,47049.5708
2019-12-23,0.6917,1.1091,0.6628,1.2917,4.0621,1.3167,7.0124,6.7356,7.785,71.24,109.39,1163.64,4.1415,18.931,8.947,9.4295,14.187,1.3562,181.25,0.982,30.14,30.16,46560.5038
2019-12-24,0.6923,1.1084,0.6641,1.2955,4.0833,1.316,7.0064,6.7399,7.7872,71.23,109.38,1163.21,4.135,18.955,8.9142,9.4133,14.143,1.355,181.3,0.9807,30.14,30.15,45439.3297
2019-12-25,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,0.6939,1.1102,0.6666,1.3007,4.0602,1.3124,6.9949,6.7295,7.788,71.28,109.67,1161.18,4.1337,18.944,8.8799,9.4108,14.132,1.354,181.3,0.9808,30.11,30.15,45439.3281
2019-12-27,0.6978,1.1174,0.6703,1.309,4.0507,1.3073,6.9954,6.6829,7.7874,71.45,109.47,1160.87,4.126,18.819,8.8291,9.3405,14.025,1.352,181.35,0.9741,30.09,30.14,45144.2341
2019-12-30,0.7004,1.1217,0.6736,1.314,4.0152,1.3058,6.9864,6.6589,7.7857,71.3,108.85,1155.75,4.1053,18.863,8.7839,9.3145,14.056,1.3483,181.6,0.9677,30.04,29.94,45760.1186
2019-12-31,0.703,1.1227,0.6745,1.3269,4.019,1.2962,6.9618,6.6554,7.7894,71.36,108.67,1155.46,4.0918,18.86,8.7823,9.3425,13.973,1.3446,181.3,0.9677,29.91,29.75,46504.2785
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,0.6982,1.1166,0.6692,1.3128,4.0384,1.2998,6.9642,6.692,7.7889,71.34,108.43,1157.95,4.0876,18.889,8.8074,9.3689,14.122,1.3475,181.16,0.9721,29.99,30.15,46504.2773
2020-01-03,0.6963,1.1173,0.6673,1.3091,4.0378,1.2985,6.9649,6.6888,7.7779,71.76,107.94,1165.15,4.1015,18.865,8.8181,9.3844,14.243,1.3486,181.2,0.9703,30.03,30.18,48587.5894
2020-01-06,0.6932,1.1187,0.6667,1.3163,4.0548,1.2964,6.9749,6.6799,7.769,71.86,108.36,1167.49,4.104,18.821,8.8034,9.4132,14.206,1.3493,181.2,0.9688,30.06,30.16,54305.8215
2020-01-07,0.6861,1.1138,0.6628,1.3127,4.0813,1.3016,6.9443,6.7096,7.7764,71.84,108.53,1166.21,4.0935,18.876,8.8588,9.4504,14.301,1.351,181.16,0.9716,30.05,30.31,54305.8203
2020-01-08,0.687,1.1117,0.6642,1.311,4.0463,1.3026,6.9447,6.7216,7.7753,71.51,109.03,1170.61,4.102,18.773,8.8695,9.4514,14.156,1.3504,181.5,0.9725,30.02,30.37,56599.2373
2020-01-09,0.6856,1.1106,0.6609,1.3069,4.0747,1.309,6.9309,6.7286,7.7664,71.16,109.47,1158.63,4.09,18.83,8.8769,9.4877,14.2,1.3517,181.3,0.9724,29.95,30.25,60837.9906
2020-01-10,0.6903,1.1119,0.6639,1.306,4.0771,1.3051,6.9178,6.7213,7.7661,70.94,109.5,1161.18,4.0767,18.768,8.8857,9.5037,14.255,1.3481,181.09,0.9729,29.97,30.22,62143.2901
2020-01-13,0.6911,1.1138,0.6635,1.2983,4.1351,1.3049,6.8924,6.7095,7.7719,70.74,109.93,1156.25,4.062,18.82,8.8912,9.4679,14.422,1.3465,181.45,0.9705,29.88,30.18,67045.9548
2020-01-14,0.6905,1.113,0.6613,1.3018,4.1409,1.3056,6.8837,6.714,7.7755,70.85,110.05,1156.28,4.0721,18.804,8.871,9.4548,14.397,1.3466,181.39,0.9677,29.89,30.25,67645.2089
2020-01-15,0.6911,1.116,0.6618,1.303,4.1773,1.304,6.8899,6.6958,7.7707,70.69,109.94,1156.84,4.0729,18.81,8.8575,9.4441,14.367,1.3461,181.39,0.9634,29.91,30.29,70499.0547
2020-01-16,0.6895,1.1131,0.6639,1.3076,4.1903,1.3042,6.8769,6.713,7.7714,70.95,110.16,1160.86,4.061,18.777,8.8821,9.4876,14.377,1.3468,181.39,0.965,29.93,30.39,71030.2189
2020-01-17,0.6877,1.1093,0.661,1.3029,4.1857,1.3074,6.8589,6.7371,7.7678,71.08,110.16,1159.08,4.052,18.728,8.9133,9.5141,14.467,1.3474,181.16,0.9683,29.93,30.38,72047.7694
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,0.6853,1.1096,0.6609,1.3047,4.2,1.3068,6.9049,6.7341,7.7693,71.17,109.95,1166.56,4.07,18.702,8.9698,9.5099,14.468,1.3492,181.35,0.9681,29.98,30.39,73954.125
2020-01-22,0.6836,1.1085,0.6588,1.3136,4.1852,1.3135,6.904,6.7414,7.7718,71.07,109.93,1165.68,4.0645,18.693,8.9846,9.5151,14.338,1.3491,181.35,0.9696,29.97,30.4,73246.9044
2020-01-23,0.6834,1.1041,0.6587,1.3104,4.1689,1.3144,6.9364,6.7677,7.7725,71.45,109.39,1168.38,4.0685,18.833,9.0158,9.5506,14.418,1.3524,181.45,0.9698,30.04,30.57,73516.8289
2020-01-24,0.6824,1.1026,0.6602,1.3071,4.1879,1.3146,6.9161,6.7774,7.7721,71.31,109.31,1166.91,4.064,18.845,9.0393,9.565,14.425,1.3512,181.5,0.9712,30.03,30.56,74057.9871
2020-01-27,0.6757,1.1019,0.6551,1.3054,4.2268,1.3176,6.9161,6.7816,7.777,71.45,108.95,1176.2,4.06,18.9599,9.1438,9.6207,14.608,1.3571,181.4,0.9695,30.1,30.69,74487.13
2020-01-28,0.6753,1.1008,0.6534,1.2996,4.2094,1.3174,6.9161,6.7889,7.7759,71.24,109.17,1176.23,4.0859,18.78,9.1325,9.6213,14.566,1.3587,181.17,0.9738,30.1,30.81,74258.045
2020-01-29,0.6744,1.1004,0.6523,1.3012,4.2162,1.3201,6.9161,6.7917,7.7721,71.35,109.15,1176.98,4.079,18.6762,9.1646,9.6224,14.625,1.3606,181.4,0.9747,30.1,30.95,74540.3681
2020-01-30,0.6715,1.1032,0.649,1.3106,4.2602,1.3216,6.9161,6.7747,7.7672,71.57,108.75,1191.94,4.0873,18.799,9.2067,9.6387,14.7879,1.3628,181.4,0.9692,30.26,31.18,74540.3672
2020-01-31,0.6699,1.1082,0.6466,1.3195,4.2801,1.322,6.9161,6.7436,7.7665,71.53,108.5,1191.3,4.095,18.89,9.1985,9.6353,14.936,1.3647,181.35,0.9645,30.23,31.19,74802.3994
2020-02-03,0.6688,1.1062,0.6463,1.3006,4.2411,1.3295,7.0208,6.7549,7.7678,71.32,108.59,1194.8,4.114,18.79,9.2815,9.6541,14.91,1.3689,181.4,0.9655,30.29,31.06,73841.546
2020-02-04,0.6732,1.1043,0.648,1.3029,4.2405,1.3266,6.9979,6.7665,7.7652,71.11,109.41,1184.51,4.109,18.676,9.2123,9.5939,14.747,1.37,181.39,0.9693,30.12,30.97,72759.4737
2020-02-05,0.6748,1.1006,0.6477,1.3,4.2567,1.3294,6.972,6.767,7.764,71.19,109.74,1187.25,4.1155,18.62,9.2125,9.5951,14.798,1.3813,181.39,0.9729,30.0,30.97,73157.8361
2020-02-06,0.6738,1.0979,0.6462,1.2935,4.2694,1.3292,6.9694,6.8062,7.763,71.19,109.89,1179.64,4.1225,18.67,9.2342,9.6282,14.901,1.3855,181.3,0.975,30.04,31.15,73423.3459
2020-02-07,0.6679,1.095,0.6406,1.2908,4.3126,1.3304,7.0003,6.8237,7.7651,71.47,109.81,1186.24,4.141,18.755,9.2888,9.6493,15.062,1.3895,181.35,0.9777,30.1,31.34,73428.45
2020-02-10,0.6674,1.0916,0.6385,1.2919,4.3155,1.3323,6.982,6.8453,7.7657,71.28,109.77,1186.96,4.148,18.767,9.2961,9.6648,15.019,1.3894,181.39,0.9778,30.08,31.3,73246.9752
2020-02-11,0.6712,1.0917,0.6402,1.2945,4.3346,1.3299,6.965,6.8445,7.7657,71.25,109.78,1181.32,4.131,18.694,9.2546,9.6335,14.851,1.3863,181.4,0.9761,30.02,31.25,72865.867
2020-02-12,0.6746,1.0893,0.6472,1.2978,4.3428,1.3243,6.9708,6.8598,7.7702,71.29,110.0,1178.98,4.1365,18.627,9.2148,9.6235,14.818,1.3858,181.35,0.9767,29.98,31.1,72989.5656
2020-02-13,0.6729,1.0848,0.6444,1.3051,4.3302,1.3255,6.9759,6.8875,7.7668,71.27,109.81,1182.02,4.1398,18.642,9.2602,9.6758,14.887,1.3885,181.4,0.9788,29.98,31.1,73303.2672
2020-02-14,0.6719,1.0839,0.6437,1.3039,4.3104,1.3251,6.9859,6.8925,7.7672,71.52,109.77,1183.2,4.14,18.57,9.2479,9.7176,14.9,1.3921,181.41,0.9818,30.02,31.21,73398.9786
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,0.6693,1.0815,0.6394,1.3017,4.3507,1.3256,6.9949,6.9071,7.7674,71.56,109.8,1190.6,4.154,18.589,9.3092,9.7715,14.975,1.3921,181.5,0.9814,30.11,31.16,73287.3036
2020-02-19,0.6673,1.0794,0.638,1.2934,4.366,1.3232,6.9975,6.9195,7.7719,71.55,111.17,1191.1,4.1599,18.588,9.2762,9.8041,14.98,1.3945,181.9,0.9839,30.11,31.21,73587.8948
2020-02-20,0.6618,1.0797,0.6339,1.2877,4.3845,1.3259,7.0225,6.9166,7.7831,71.67,111.86,1198.34,4.1806,18.82,9.3194,9.8168,15.118,1.4005,181.55,0.9831,30.26,31.43,73575.4435
2020-02-21,0.6632,1.0855,0.6351,1.2966,4.383,1.3217,7.0255,6.8812,7.7873,71.9,111.74,1207.91,4.189,18.813,9.2782,9.7269,14.966,1.397,181.35,0.9781,30.4,31.55,73602.5947
2020-02-24,0.6612,1.0857,0.6347,1.2923,4.3878,1.3282,7.0286,6.8822,7.7951,71.92,110.56,1218.5,4.2255,19.089,9.33,9.7277,15.128,1.399,181.65,0.9776,30.45,31.66,73167.6555
2020-02-25,0.6597,1.0868,0.6326,1.3004,4.3878,1.3285,7.0128,6.8737,7.7917,71.81,110.23,1214.45,4.2335,19.054,9.3743,9.7283,15.2,1.3986,181.6,0.9765,30.34,31.73,73667.6445
2020-02-26,0.6556,1.0887,0.6299,1.2921,4.4304,1.3321,7.0214,6.863,7.7937,71.58,110.36,1213.61,4.224,19.163,9.3868,9.7263,15.176,1.3968,181.6,0.9759,30.28,31.83,73667.6445
2020-02-27,0.6582,1.0977,0.6319,1.2876,4.4587,1.3356,7.0036,6.8075,7.7943,71.65,110.15,1217.03,4.2095,19.347,9.3926,9.6568,15.392,1.3944,181.75,0.9718,30.23,31.58,73419.1144
2020-02-28,0.6495,1.1001,0.6232,1.2778,4.4906,1.3411,6.9906,6.7926,7.7927,72.53,108.12,1214.92,4.2137,19.73,9.4491,9.6802,15.636,1.3944,181.85,0.9671,30.18,31.53,73468.044
2020-03-02,0.6524,1.1164,0.6253,1.2791,4.4782,1.3334,6.9595,6.6939,7.782,72.88,108.02,1190.89,4.2025,19.583,9.3057,9.4936,15.537,1.3893,182.1,0.9577,29.88,31.41,73907.3433
2020-03-03,0.6617,1.1175,0.6306,1.2827,4.4908,1.3352,6.9579,6.6869,7.7724,73.03,107.28,1194.66,4.2029,19.33,9.2372,9.4301,15.293,1.3858,182.0,0.9563,29.82,31.34,73802.4779
2020-03-04,0.6609,1.113,0.6278,1.2836,4.5497,1.3425,6.9244,6.7155,7.7712,73.49,107.34,1187.54,4.1849,19.533,9.285,9.5,15.348,1.3848,181.95,0.9554,29.92,31.34,73644.4602
2020-03-05,0.66,1.1202,0.6303,1.2939,4.6533,1.3403,6.9366,6.6682,7.7734,73.5,106.56,1181.11,4.1595,19.825,9.2792,9.4508,15.578,1.3853,181.8,0.9487,29.91,31.56,73469.1443
2020-03-06,0.6634,1.1319,0.6356,1.301,4.638,1.342,6.9298,6.599,7.771,74.0,105.31,1192.0,4.17,20.171,9.2473,9.3651,15.635,1.3786,181.85,0.9365,29.94,31.49,73010.3233
2020-03-09,0.6654,1.142,0.6409,1.31,4.7304,1.3527,6.9448,6.5385,7.7733,74.21,102.52,1203.75,4.2145,20.926,9.4723,9.4147,15.933,1.3832,181.55,0.9296,29.97,31.46,73041.0887
2020-03-10,0.647,1.1342,0.6261,1.2933,4.6745,1.3775,6.9549,6.5885,7.7707,74.15,103.71,1193.1,4.2365,21.051,9.6008,9.5002,16.103,1.3903,182.4,0.933,29.91,31.47,73072.624
2020-03-11,0.6512,1.128,0.6309,1.2887,4.6844,1.3748,6.9595,6.6266,7.7698,73.68,104.81,1194.16,4.237,21.205,9.6262,9.4951,16.1516,1.3915,182.49,0.9381,30.07,31.45,73151.4935
2020-03-12,0.628,1.1081,0.6095,1.2541,4.8563,1.3869,7.0282,6.7407,7.7863,74.25,105.67,1206.19,4.2631,22.326,10.1959,9.8319,16.531,1.41,182.75,0.954,30.18,31.72,73465.4328
2020-03-13,0.6161,1.1066,0.6052,1.2406,4.7622,1.3991,7.0079,6.7464,7.7731,73.86,107.15,1211.7,4.277,21.885,10.0904,9.8113,16.324,1.417,183.61,0.9541,30.13,31.95,73504.5108
2020-03-16,0.6132,1.1139,0.6119,1.2278,4.9813,1.3974,6.9913,6.7096,7.7696,74.01,105.64,1225.33,4.305,22.613,10.2664,9.8405,16.533,1.42,183.9,0.9467,30.19,31.98,73504.5078
2020-03-17,0.5976,1.0971,0.594,1.2017,5.0185,1.4188,7.003,6.8114,7.7632,74.26,107.41,1240.98,4.3472,23.14,10.4332,9.9453,16.585,1.4296,184.8,0.9647,30.21,32.18,73961.1179
2020-03-18,0.582,1.0833,0.5778,1.176,5.1136,1.4529,7.0459,6.899,7.7686,74.55,108.45,1245.19,4.3629,23.72,11.0912,10.2426,17.096,1.4448,185.65,0.9727,30.37,32.5,73822.954
2020-03-19,0.5859,1.0699,0.5824,1.1662,5.1503,1.4463,7.1058,6.9745,7.7603,74.78,110.08,1250.86,4.4023,24.087,11.2584,10.3827,17.3721,1.449,186.33,0.9847,30.4,32.57,72079.4178
2020-03-20,0.5841,1.0682,0.5739,1.1743,5.001,1.4363,7.095,6.9933,7.7554,75.31,111.3,1250.55,4.375,24.026,11.6842,10.3349,17.5,1.4525,187.0,0.9866,30.3,32.69,72079.4141
2020-03-23,0.5755,1.076,0.5669,1.1492,5.1286,1.4539,7.09,6.9424,7.7557,76.29,111.36,1267.25,4.445,25.127,11.2963,10.3085,17.755,1.4605,186.69,0.9824,30.33,32.86,70541.7871
2020-03-24,0.5927,1.0794,0.5794,1.1784,5.0731,1.448,7.061,6.918,7.7561,76.37,111.44,1249.88,4.428,25.132,11.0926,10.1627,17.655,1.4467,186.69,0.9813,30.16,32.82,69721.604
2020-03-25,0.5957,1.0835,0.581,1.1763,5.0589,1.4333,7.1099,6.8992,7.7528,76.36,111.43,1228.15,4.387,24.395,10.9069,10.1783,17.4,1.4484,186.69,0.9781,30.29,32.77,70677.7519
2020-03-26,0.6054,1.1025,0.5962,1.214,4.9972,1.4045,7.0709,6.7696,7.752,74.89,109.45,1233.47,4.3299,23.13,10.401,9.9501,17.2768,1.431,186.69,0.9645,30.19,32.6,71030.5069
2020-03-27,0.6126,1.1059,0.6022,1.236,5.1113,1.4075,7.0942,6.7515,7.7511,75.47,108.16,1210.49,4.325,23.41,10.5017,9.9481,17.555,1.4305,186.69,0.9558,30.21,32.54,73645.5884
2020-03-30,0.6145,1.1018,0.5991,1.2392,5.1593,1.4169,7.0986,6.7784,7.7533,75.33,108.06,1224.11,4.34,24.265,10.6095,10.0596,17.945,1.4253,186.69,0.9606,30.24,32.68,77698.7269
2020-03-31,0.6139,1.1016,0.5959,1.2454,5.1855,1.4123,7.0808,6.771,7.7513,75.39,107.53,1218.92,4.313,23.448,10.4059,9.9145,17.7682,1.4215,186.69,0.9627,30.25,32.7,80069.4225
2020-04-01,0.6107,1.0934,0.5944,1.2394,5.2494,1.4222,7.0989,6.8269,7.7528,76.4,107.05,1229.65,4.3585,24.453,10.4593,10.0468,18.145,1.4346,186.69,0.9675,30.29,33.04,80743.3602
2020-04-02,0.6047,1.0862,0.5909,1.238,5.2649,1.411,7.0857,6.8739,7.7521,76.34,107.85,1229.89,4.355,24.034,10.3592,10.1075,18.5312,1.4304,186.69,0.9727,30.2,32.93,83167.2797
2020-04-03,0.6001,1.0797,0.5856,1.2228,5.3129,1.4132,7.0908,6.917,7.753,76.24,108.53,1230.56,4.356,24.69,10.5712,10.1865,18.985,1.4408,190.1,0.9777,30.26,33.03,84481.5878
2020-04-06,0.6096,1.0808,0.595,1.2298,5.2342,1.4125,7.0895,6.9091,7.7524,75.95,109.11,1224.6,4.361,24.628,10.4341,10.1237,18.674,1.4315,193.0,0.9768,30.21,32.78,86441.2342
2020-04-07,0.6187,1.0886,0.5984,1.2343,5.2319,1.3971,7.0448,6.8573,7.7517,75.64,108.97,1220.43,4.335,24.035,10.2449,10.0318,18.222,1.4228,191.6,0.9707,30.08,32.72,91602.4809
2020-04-08,0.6223,1.0864,0.6017,1.2394,5.1701,1.4015,7.0649,6.8685,7.7517,75.96,108.7,1220.77,4.345,24.039,10.2676,10.057,18.2108,1.4259,191.6,0.971,30.11,32.72,96390.8513
2020-04-09,0.6309,1.0931,0.6066,1.2458,5.0708,1.398,7.0428,6.8291,7.7527,76.3,108.38,1219.71,4.33,23.625,10.1992,9.9551,17.903,1.417,190.5,0.966,30.01,32.66,100727.6793
2020-04-10,0.6349,1.0951,0.6082,1.2485,5.1063,1.3967,7.0341,6.8166,7.7524,75.87,108.39,1211.71,4.305,23.42,10.175,9.9204,18.0158,1.413,191.6,0.9648,30.06,32.69,100727.6797
2020-04-13,0.638,1.0906,0.6085,1.2518,5.1871,1.3953,7.0501,6.8455,7.7523,76.25,107.59,1217.72,4.326,23.723,10.3121,9.9931,18.14,1.415,191.6,0.9674,30.06,32.7,100727.6797
2020-04-14,0.6419,1.0971,0.608,1.2617,5.2074,1.3903,7.0479,6.8034,7.7511,76.11,107.08,1216.85,4.33,23.599,10.3037,9.9606,18.357,1.4143,191.6,0.9606,30.07,32.62,105641.9275
2020-04-15,0.6328,1.0909,0.5997,1.2523,5.2559,1.4105,7.0664,6.8403,7.7502,76.56,107.42,1224.55,4.3371,24.064,10.5356,10.0391,18.732,1.4235,191.6,0.9647,30.04,32.7,113549.3843
2020-04-16,0.6301,1.084,0.5947,1.2433,5.2318,1.4141,7.0778,6.8821,7.7508,76.75,107.72,1228.21,4.372,24.124,10.4691,10.0384,18.668,1.4284,191.5,0.9695,30.11,32.65,120558.2583
2020-04-17,0.6357,1.0883,0.6034,1.2503,5.255,1.4026,7.0711,6.8535,7.7506,76.56,107.52,1217.81,4.3739,23.831,10.3099,9.9801,18.85,1.422,191.5,0.9662,30.07,32.49,125660.1515
2020-04-20,0.6387,1.0874,0.6075,1.2467,5.2911,1.4067,7.0721,6.8586,7.7501,76.56,107.69,1217.29,4.372,24.037,10.3634,10.0102,18.806,1.4189,192.0,0.967,30.04,32.46,125260.0977
2020-04-21,0.6279,1.0854,0.5954,1.2266,5.3166,1.4199,7.0914,6.8691,7.75,76.95,107.69,1229.28,4.3924,24.433,10.5984,10.105,18.965,1.4311,192.0,0.9691,30.1,32.51,127724.1699
2020-04-22,0.632,1.0829,0.5949,1.2332,5.3955,1.4132,7.0831,6.8871,7.75,76.44,107.81,1234.79,4.364,24.585,10.764,10.0949,19.007,1.4277,193.0,0.9711,30.1,32.33,128770.3357
2020-04-23,0.6388,1.0815,0.6026,1.2369,5.4498,1.4028,7.0654,6.8963,7.75,75.84,107.65,1229.04,4.3581,24.682,10.5957,10.0467,19.04,1.4225,192.5,0.9731,30.08,32.31,144594.7971
2020-04-24,0.6377,1.0798,0.6003,1.2335,5.6858,1.4098,7.0813,6.9081,7.7506,76.26,107.44,1233.88,4.3626,24.8225,10.68,10.0732,18.972,1.4253,192.41,0.975,30.1,32.42,171146.5702
2020-04-27,0.646,1.0829,0.6054,1.2421,5.6741,1.4042,7.0848,6.8858,7.7499,76.23,107.22,1224.16,4.35,24.832,10.5772,10.0473,18.851,1.4189,192.33,0.9756,30.02,32.47,170645.1679
2020-04-28,0.6499,1.0836,0.6063,1.2438,5.5646,1.3992,7.0776,6.8802,7.7498,75.96,106.83,1224.83,4.36,24.394,10.4079,9.8868,18.658,1.4167,192.2,0.9743,29.99,32.43,169916.8216
2020-04-29,0.6536,1.0853,0.6104,1.2429,5.3923,1.3936,7.0755,6.8717,7.7503,75.45,106.67,1219.2,4.341,23.927,10.3548,9.8824,18.251,1.4124,191.88,0.9748,29.89,32.4,175220.693
2020-04-30,0.6523,1.0934,0.615,1.2602,5.4296,1.3911,7.0622,6.8233,7.7514,75.08,106.94,1203.95,4.3004,23.979,10.2553,9.7751,18.448,1.4095,191.88,0.9669,29.72,32.42,176121.6642
2020-05-01,0.6424,1.0998,0.6053,1.2509,5.4858,1.4102,7.0622,6.7828,7.7517,75.75,106.76,1223.2,4.3004,24.8066,10.3348,9.8316,18.85,1.4163,191.88,0.9599,29.72,32.52,176096.6952
2020-05-04,0.6412,1.0911,0.6028,1.243,5.5714,1.4088,7.0622,6.8396,7.7532,75.64,106.82,1228.81,4.315,24.3853,10.3445,9.8856,18.704,1.4169,190.21,0.9647,29.82,32.4,176096.6875
2020-05-05,0.6458,1.0844,0.6065,1.2449,5.5623,1.4025,7.0622,6.8813,7.7534,75.72,106.52,1220.13,4.301,23.7938,10.2603,9.8296,18.388,1.4148,188.6,0.9721,29.84,32.37,174975.5464
2020-05-06,0.6414,1.0806,0.6019,1.2347,5.6798,1.4143,7.1031,6.9034,7.752,76.08,106.07,1222.03,4.322,24.295,10.2799,9.8486,18.77,1.4203,187.58,0.9745,29.9,32.41,171444.86
2020-05-07,0.65,1.0815,0.6086,1.2349,5.8027,1.3972,7.0825,6.8989,7.7505,75.78,106.36,1224.76,4.32,23.961,10.2274,9.8128,18.521,1.4151,187.58,0.9746,29.9,32.38,168940.4777
2020-05-08,0.6543,1.0854,0.6147,1.2436,5.7455,1.391,7.0732,6.8721,7.7512,75.58,106.5,1216.47,4.331,23.619,10.1864,9.759,18.36,1.4114,187.58,0.9699,29.87,32.17,172520.4436
2020-05-11,0.6472,1.0818,0.6065,1.233,5.7958,1.4024,7.0972,6.8947,7.7504,75.87,107.7,1220.2,4.3315,23.913,10.285,9.8649,18.389,1.4176,188.0,0.9722,29.87,32.17,178571.7115
2020-05-12,0.6509,1.0864,0.6102,1.2299,5.7922,1.4009,7.0816,6.863,7.7506,75.03,107.33,1222.0,4.325,24.037,10.1585,9.7394,18.278,1.4155,188.0,0.968,29.88,32.08,178656.8139
2020-05-13,0.6463,1.0837,0.6009,1.2225,5.9204,1.4089,7.0911,6.8793,7.7506,75.33,106.92,1223.86,4.328,24.311,10.1418,9.7939,18.521,1.4185,188.0,0.9704,29.91,32.07,178086.1101
2020-05-14,0.6422,1.08,0.5972,1.2194,5.9181,1.4086,7.0935,6.9051,7.7508,75.48,107.09,1227.76,4.3369,24.172,10.2232,9.8438,18.564,1.4258,187.5,0.9727,29.91,32.08,178593.7405
2020-05-15,0.641,1.0816,0.5929,1.2129,5.8235,1.409,7.1013,6.8937,7.7511,75.82,107.27,1230.71,4.3491,24.0493,10.2422,9.866,18.54,1.4274,187.42,0.9726,29.94,32.06,181221.6869
2020-05-18,0.6513,1.0904,0.6038,1.2211,5.708,1.3966,7.1086,6.8379,7.7513,75.74,107.25,1232.32,4.36,23.59,10.0317,9.7192,18.383,1.4191,187.4,0.9699,29.96,32.01,182590.6781
2020-05-19,0.6567,1.0937,0.6104,1.2255,5.7101,1.3879,7.098,6.8159,7.7508,75.67,107.89,1225.19,4.3516,23.614,9.9461,9.6594,18.265,1.4157,187.4,0.9725,29.94,31.88,182879.2572
2020-05-20,0.6601,1.098,0.6146,1.2257,5.6909,1.3911,7.0928,6.7906,7.75,75.47,107.46,1230.02,4.3512,23.215,9.9089,9.5831,17.9599,1.4128,187.0,0.9649,29.97,31.81,182377.139
2020-05-21,0.6562,1.0953,0.6113,1.2227,5.5989,1.3946,7.1138,6.8084,7.755,75.63,107.69,1230.53,4.3442,22.924,9.951,9.6318,17.653,1.4174,186.5,0.9703,29.91,31.84,183074.9995
2020-05-22,0.6528,1.0894,0.6092,1.2178,5.5663,1.4021,7.1269,6.8466,7.7561,75.99,107.5,1236.53,4.3595,22.738,10.0159,9.6838,17.701,1.4254,185.5,0.9722,30.08,31.9,187659.5826
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,0.6644,1.097,0.6202,1.2337,5.376,1.3821,7.134,6.7988,7.7526,75.43,107.64,1234.24,4.3595,22.336,9.907,9.6426,17.404,1.4167,186.0,0.9668,29.97,31.88,192921.0781
2020-05-27,0.659,1.0969,0.6166,1.2231,5.2818,1.3786,7.1681,6.798,7.7526,75.88,107.79,1238.03,4.348,22.358,9.9041,9.6477,17.418,1.4207,186.2,0.9696,30.04,31.91,192980.6632
2020-05-28,0.6664,1.1069,0.6223,1.2325,5.3346,1.3763,7.1447,6.7344,7.7522,75.67,107.67,1239.28,4.348,22.191,9.7729,9.504,17.413,1.4157,186.3,0.9642,29.97,31.85,195559.6322
2020-05-29,0.6642,1.1107,0.6187,1.232,5.4248,1.3809,7.1348,6.7097,7.7513,75.59,107.77,1236.61,4.3429,22.17,9.7306,9.4248,17.596,1.4135,186.2,0.9618,30.01,31.82,196721.9173
2020-06-01,0.6785,1.1123,0.6286,1.2472,5.3727,1.3603,7.1263,6.7027,7.7514,75.56,107.56,1224.79,4.312,21.991,9.6403,9.386,17.4,1.4075,186.0,0.9613,29.91,31.65,197615.3142
2020-06-02,0.6872,1.1166,0.6345,1.2531,5.2331,1.3515,7.0992,6.6759,7.7509,75.03,108.6,1225.07,4.275,21.722,9.5632,9.3538,17.195,1.4015,185.8,0.9623,29.91,31.53,197300.2553
2020-06-03,0.6948,1.1246,0.6436,1.26,5.0417,1.3489,7.1115,6.6287,7.7501,75.32,108.88,1216.08,4.2593,21.635,9.4544,9.26,16.89,1.3957,185.75,0.9613,29.88,31.59,196696.067
2020-06-04,0.6944,1.1322,0.6452,1.2608,5.0927,1.3513,7.1075,6.5847,7.7499,75.43,109.0,1218.77,4.2727,21.851,9.3616,9.196,16.931,1.3978,185.4,0.9565,29.9,31.55,197021.2226
2020-06-05,0.6983,1.1297,0.6513,1.2703,4.9542,1.342,7.0808,6.6007,7.7499,75.61,109.68,1202.79,4.2655,21.545,9.2955,9.1806,16.836,1.3918,185.33,0.9622,29.78,31.5,198155.0757
